stock_a,stock_b,correlation
BA,AMT,0.2220305264929569
BAC,AMT,0.2813978236304521
BK,AMT,0.2944911837669096
BKNG,AMT,0.2054648264320976
BLK,AMT,0.421356013904546
BMY,AMT,0.28375171526318965
BRK-B,AMT,0.3422156478307171
C,AMT,0.26671311184443247
CAT,AMT,0.22970049469725143
CHTR,AMT,0.3271457295960134
CL,AMT,0.4222351944906519
CMCSA,AMT,0.321321832787764
COF,AMT,0.2285086382779774
COP,AMT,0.13342715264639177
COST,AMT,0.35360313513191377
CRM,AMT,0.3213678515712077
CSCO,AMT,0.3685153059724955
CVS,AMT,0.2624274226501788
CVX,AMT,0.1755849946561893
DE,AMT,0.231144303717407
DHR,AMT,0.4277266595888967
DIS,AMT,0.2760073548318873
DOW,AMT,0.2460931961828953
DUK,AMT,0.5030753583110779
EMR,AMT,0.26326836237045337
F,AMT,0.24813733428208837
FDX,AMT,0.2539068668524493
GD,AMT,0.27698007443824724
GE,AMT,0.18590912258460887
GILD,AMT,0.2827675211893027
GM,AMT,0.2264202524861435
GOOGL,AMT,0.30252101108455276
GS,AMT,0.293169626985636
HD,AMT,0.42493707947841464
HON,AMT,0.32370375664801887
IBM,AMT,0.30801568891696046
INTC,AMT,0.25411870639147355
INTU,AMT,0.37225432682008464
JNJ,AMT,0.40340026922189776
JPM,AMT,0.2775276986228614
KHC,AMT,0.2970150688988373
KO,AMT,0.43409916073911303
LIN,AMT,0.3706694250598874
LLY,AMT,0.2391458925760848
LMT,AMT,0.2716733217313043
LOW,AMT,0.3778107461419731
MA,AMT,0.33912693297633584
MCD,AMT,0.3934432382870316
MDLZ,AMT,0.41968655739628213
MDT,AMT,0.3940465517272058
MET,AMT,0.2548934591837711
META,AMT,0.2592506525477346
MMM,AMT,0.3381937605016349
MO,AMT,0.29447958316928513
MRK,AMT,0.27037947008584656
MS,AMT,0.30871877506343354
MSFT,AMT,0.35689123536891704
NEE,AMT,0.5185497070792597
NFLX,AMT,0.23891469240200142
NKE,AMT,0.3267765974636471
NVDA,AMT,0.24258382552269117
ORCL,AMT,0.285796115746306
PEP,AMT,0.4300965960844168
PFE,AMT,0.34829412996233755
PG,AMT,0.4191748536798243
PM,AMT,0.34373940648364837
PYPL,AMT,0.30500276518356956
QCOM,AMT,0.24628956642370256
RTX,AMT,0.2641418591974841
SBUX,AMT,0.3792708980890296
SCHW,AMT,0.23080171436988423
SO,AMT,0.49482606801563017
SPG,AMT,0.33885342762815235
T,AMT,0.34076971733207745
TGT,AMT,0.3281781959587752
TMO,AMT,0.43430236521810606
TMUS,AMT,0.34770174509006124
TSLA,AMT,0.21628043477337436
TXN,AMT,0.3210750959082403
UNH,AMT,0.3065211843232447
UNP,AMT,0.3546802531884539
UPS,AMT,0.37702023278334323
USB,AMT,0.2900554473849991
V,AMT,0.35925057960189666
VZ,AMT,0.36925722267410377
WFC,AMT,0.23178849675221022
WMT,AMT,0.3029577228598351
XOM,AMT,0.14561771660796444
AAPL,AMZN,0.6029395652099862
ABBV,AMZN,0.14265188315404237
ABT,AMZN,0.30968917185383443
ACN,AMZN,0.4766705260867665
ADBE,AMZN,0.6319085225841445
AIG,AMZN,0.2158169756867012
AMD,AMZN,0.5434408510922782
AMGN,AMZN,0.2323159285110752
AMT,AMZN,0.28414252919282473
AVGO,AMZN,0.5241857333439688
AXP,AMZN,0.33277513076698223
BA,AMZN,0.2899987479894556
BAC,AMZN,0.2563256719858735
BK,AMZN,0.26159617748553626
BKNG,AMZN,0.4066287546532652
BLK,AMZN,0.4380900102064328
BMY,AMZN,0.11370360597314841
BRK-B,AMZN,0.3041254854944233
C,AMZN,0.2627360625704366
CAT,AMZN,0.24884025838589957
CHTR,AMZN,0.336351984649836
CL,AMZN,0.17128517828589127
CMCSA,AMZN,0.34351460238835807
COF,AMZN,0.2925361447036127
COP,AMZN,0.14280052814233513
COST,AMZN,0.4651550816695013
CRM,AMZN,0.5892270724582946
CSCO,AMZN,0.4024868506110036
CVS,AMZN,0.12093991961216718
CVX,AMZN,0.15123764259075068
DE,AMZN,0.21876498823532525
DHR,AMZN,0.3476392876860596
DIS,AMZN,0.4092106984616871
DOW,AMZN,0.2243220089850545
DUK,AMZN,0.10630596245994964
EMR,AMZN,0.31008627623865304
F,AMZN,0.2775259515844165
FDX,AMZN,0.3430892988131851
GD,AMZN,0.1785288417144194
GE,AMZN,0.2510716120367124
GILD,AMZN,0.1863310616039188
GM,AMZN,0.27628778295243367
GOOGL,AMZN,0.6567409892505038
GS,AMZN,0.312990008326346
HD,AMZN,0.3945410288370169
HON,AMZN,0.2921560846553415
IBM,AMZN,0.23790737030323017
INTC,AMZN,0.43960982674741755
INTU,AMZN,0.5977905685255069
JNJ,AMZN,0.1545565916853986
JPM,AMZN,0.25594232210234036
KHC,AMZN,0.12248791907994065
KO,AMZN,0.20191540726762294
LIN,AMZN,0.3447480056325803
LLY,AMZN,0.2375892929574867
LMT,AMZN,0.1094354229641487
LOW,AMZN,0.36031018872432796
MA,AMZN,0.42660452724699804
MCD,AMZN,0.2693666008582097
MDLZ,AMZN,0.2382403787488796
MDT,AMZN,0.2628837416359012
MET,AMZN,0.2125013979946873
META,AMZN,0.6163229062961953
MMM,AMZN,0.24334074284163135
MO,AMZN,0.1186559410006247
MRK,AMZN,0.1257869699707446
MS,AMZN,0.31427370749982053
MSFT,AMZN,0.6816652604187858
NEE,AMZN,0.2542936218356633
NFLX,AMZN,0.5700895296411291
NKE,AMZN,0.4197277217670466
NVDA,AMZN,0.58421199955196
ORCL,AMZN,0.4234022901484538
PEP,AMZN,0.2398232490608475
PFE,AMZN,0.15713206603342494
PG,AMZN,0.206763985574776
PM,AMZN,0.14379075511604372
PYPL,AMZN,0.5354818225194412
QCOM,AMZN,0.5177025615920073
RTX,AMZN,0.1859762975056163
SBUX,AMZN,0.3902231565852084
SCHW,AMZN,0.23128613555713678
SO,AMZN,0.14171222371980097
SPG,AMZN,0.24531398768184143
T,AMZN,0.1474644225818805
TGT,AMZN,0.3274017500918325
TMO,AMZN,0.3664086187108207
TMUS,AMZN,0.3537374432861262
TSLA,AMZN,0.43404891900805453
TXN,AMZN,0.48180893417676235
UNH,AMZN,0.1826998185963925
UNP,AMZN,0.24585753261202442
UPS,AMZN,0.3430209180570308
USB,AMZN,0.20855350043914128
V,AMZN,0.40982546021511623
VZ,AMZN,0.12916689051759864
WFC,AMZN,0.2143858744930243
WMT,AMZN,0.2741270094141679
XOM,AMZN,0.12107821776972746
AAPL,AVGO,0.5568607486389292
ABBV,AVGO,0.20012640856578756
ABT,AVGO,0.3075294712822539
ACN,AVGO,0.5168720404455861
ADBE,AVGO,0.5723583302672098
AIG,AVGO,0.31999453255889176
AMD,AVGO,0.5912017625888122
AMGN,AVGO,0.2551231287902115
AMT,AVGO,0.2531475684563526
AMZN,AVGO,0.5241857333439688
AXP,AVGO,0.4137493472772839
BA,AVGO,0.3473378459802832
BAC,AVGO,0.33285143756089236
BK,AVGO,0.3460403573326973
BKNG,AVGO,0.4388360269388427
BLK,AVGO,0.4957391688451878
BMY,AVGO,0.15424741551031151
BRK-B,AVGO,0.3641558573538808
C,AVGO,0.3602195869919788
CAT,AVGO,0.3977629658368314
CHTR,AVGO,0.2844810098466189
CL,AVGO,0.16300642670998006
CMCSA,AVGO,0.36333937991876647
COF,AVGO,0.37043779893861334
COP,AVGO,0.23568367737087995
COST,AVGO,0.46232006355119953
CRM,AVGO,0.512041548477159
CSCO,AVGO,0.4955667475286458
CVS,AVGO,0.1752672600817597
CVX,AVGO,0.2730140500294009
DE,AVGO,0.3329000223619054
DHR,AVGO,0.38520866025073175
DIS,AVGO,0.38519034166560967
DOW,AVGO,0.33685873673499467
DUK,AVGO,0.14188744980696474
EMR,AVGO,0.45308578888206746
F,AVGO,0.3641785205803729
FDX,AVGO,0.4089921766024174
GD,AVGO,0.30403706913328815
GE,AVGO,0.37485995393436966
GILD,AVGO,0.20071001948239867
GM,AVGO,0.3692272295797444
GOOGL,AVGO,0.5174249181700967
GS,AVGO,0.40815474639909355
HD,AVGO,0.4309746215242592
HON,AVGO,0.4090249271371524
IBM,AVGO,0.3769512418124384
INTC,AVGO,0.5736183464636897
INTU,AVGO,0.562481161670422
JNJ,AVGO,0.1665499991060313
JPM,AVGO,0.36449983112982437
KHC,AVGO,0.1618049831664321
KO,AVGO,0.24953444636008254
LIN,AVGO,0.4268183382037956
LLY,AVGO,0.2659389276748452
LMT,AVGO,0.17107295902164799
LOW,AVGO,0.4237515467116755
MA,AVGO,0.4672114322246546
MCD,AVGO,0.32022596187764024
MDLZ,AVGO,0.2598117510663068
MDT,AVGO,0.2896487269181087
MET,AVGO,0.3195539490981389
META,AVGO,0.5144127091313813
MMM,AVGO,0.3258038745178206
MO,AVGO,0.18965825224448415
MRK,AVGO,0.14477659211874166
MS,AVGO,0.4195672012634643
MSFT,AVGO,0.5987196183646412
NEE,AVGO,0.23959869265072573
NFLX,AVGO,0.4353232451553335
NKE,AVGO,0.41205127157882376
NVDA,AVGO,0.6611765153486895
ORCL,AVGO,0.4645698723048278
PEP,AVGO,0.25281548577377383
PFE,AVGO,0.17400187919835752
PG,AVGO,0.20731743576781014
PM,AVGO,0.21387509576401068
PYPL,AVGO,0.44993854387659427
QCOM,AVGO,0.6886871504336742
RTX,AVGO,0.2946774845588625
SBUX,AVGO,0.4109788720706907
SCHW,AVGO,0.33122906658366147
SO,AVGO,0.1621016229857296
SPG,AVGO,0.33781070315225853
T,AVGO,0.16049293448513272
TGT,AVGO,0.3128346512671109
TMO,AVGO,0.38391762232359083
TMUS,AVGO,0.3224805978900483
TSLA,AVGO,0.429217177394822
TXN,AVGO,0.6895194998534482
UNH,AVGO,0.2375552949979662
UNP,AVGO,0.35947194279725025
UPS,AVGO,0.37348278946443003
USB,AVGO,0.3033725489752098
V,AVGO,0.44210747677933365
VZ,AVGO,0.14283553475392263
WFC,AVGO,0.29874119277391964
WMT,AVGO,0.22149754861406842
XOM,AVGO,0.2253735197742799
AAPL,AXP,0.37736981649136336
ABBV,AXP,0.26158655770175626
ABT,AXP,0.32298409518169546
ACN,AXP,0.49846261737468656
ADBE,AXP,0.33340087058859336
AIG,AXP,0.6493427896668315
AMD,AXP,0.30680716796690977
AMGN,AXP,0.2616660755576063
AMT,AXP,0.27417044818171515
AMZN,AXP,0.33277513076698223
AVGO,AXP,0.4137493472772839
BA,AXP,0.5259621828744894
BAC,AXP,0.7010324672938691
BK,AXP,0.6433228555615645
BKNG,AXP,0.5525417353779682
BLK,AXP,0.5995259174551886
BMY,AXP,0.24533972870732182
BRK-B,AXP,0.6591348124493926
C,AXP,0.6778634279816146
CAT,AXP,0.5782367911048204
CHTR,AXP,0.3159861920297647
CL,AXP,0.2339316332563173
CMCSA,AXP,0.4629942244393396
COF,AXP,0.7633802111346699
COP,AXP,0.444877153430962
COST,AXP,0.31831186176565623
CRM,AXP,0.37460392091896244
CSCO,AXP,0.4521464296961252
CVS,AXP,0.36646318614969053
CVX,AXP,0.48600103661949384
DE,AXP,0.5067768143216393
DHR,AXP,0.31646662662869246
DIS,AXP,0.5617806154476784
DOW,AXP,0.5549174999710632
DUK,AXP,0.2828075775125501
EMR,AXP,0.6104617811873496
F,AXP,0.5434107761300717
FDX,AXP,0.46898678995889137
GD,AXP,0.5404472245007743
GE,AXP,0.5576486455146269
GILD,AXP,0.23672396799580192
GM,AXP,0.5774644092858211
GOOGL,AXP,0.40261320637096154
GS,AXP,0.6705953330701095
HD,AXP,0.42423320367179873
HON,AXP,0.595112125022197
IBM,AXP,0.490105376871297
INTC,AXP,0.3944852395387545
INTU,AXP,0.4301894056365024
JNJ,AXP,0.26359394380407547
JPM,AXP,0.7172729447492202
KHC,AXP,0.2704963272849279
KO,AXP,0.41834250380487065
LIN,AXP,0.5044606898436822
LLY,AXP,0.18892376202146025
LMT,AXP,0.34521496468032475
LOW,AXP,0.4271782335696572
MA,AXP,0.586290405865526
MCD,AXP,0.40345849002214806
MDLZ,AXP,0.32836864541535266
MDT,AXP,0.47351241877274786
MET,AXP,0.6901116962491411
META,AXP,0.35945005283763937
MMM,AXP,0.47085600794297144
MO,AXP,0.37993251362392394
MRK,AXP,0.21091179785872774
MS,AXP,0.6743749780453162
MSFT,AXP,0.3747087911469388
NEE,AXP,0.27894770266978636
NFLX,AXP,0.256046729072476
NKE,AXP,0.45199999900451854
NVDA,AXP,0.33872543599347044
ORCL,AXP,0.39309852736462364
PEP,AXP,0.2794212625996943
PFE,AXP,0.23149142168468764
PG,AXP,0.25577837097283096
PM,AXP,0.3834077286229772
PYPL,AXP,0.39978622720220947
QCOM,AXP,0.41280722755639365
RTX,AXP,0.5622127275004517
SBUX,AXP,0.47632836578413096
SCHW,AXP,0.5668630847554746
SO,AXP,0.3008504026051912
SPG,AXP,0.5616373911318534
T,AXP,0.40983230476212495
TGT,AXP,0.3549003234389095
TMO,AXP,0.3161478461444269
TMUS,AXP,0.341555235800771
TSLA,AXP,0.30252475239869464
TXN,AXP,0.45552930882363646
UNH,AXP,0.3287187841372712
UNP,AXP,0.5103110897828184
UPS,AXP,0.4219739319620342
USB,AXP,0.6684003563511903
V,AXP,0.5779665350580284
VZ,AXP,0.29357576505132044
WFC,AXP,0.6652849011079991
WMT,AXP,0.21630853968615496
XOM,AXP,0.46477758438337463
AAPL,BA,0.338469300395147
ABBV,BA,0.17531571188412542
ABT,BA,0.23876304857460362
ACN,BA,0.34779563284364273
ADBE,BA,0.26199117411109435
AIG,BA,0.497463076618309
AMD,BA,0.28274461103778353
AMGN,BA,0.1707787155287711
AMT,BA,0.2220305264929569
AMZN,BA,0.2899987479894556
AVGO,BA,0.3473378459802832
AXP,BA,0.5259621828744894
BAC,BA,0.473999524109965
BK,BA,0.45522988850750845
BKNG,BA,0.445222660906849
BLK,BA,0.43127175080522423
BMY,BA,0.17081263621518397
BRK-B,BA,0.44201787111456164
C,BA,0.506841832341909
CAT,BA,0.4270069962060732
CHTR,BA,0.2513835058796825
CL,BA,0.15738229605273685
CMCSA,BA,0.3451568516169931
COF,BA,0.5087252096782306
COP,BA,0.3503918015369578
COST,BA,0.23056647973417907
CRM,BA,0.2920279246399012
CSCO,BA,0.3191838704877633
CVS,BA,0.26499789772209253
CVX,BA,0.37654527394062315
DE,BA,0.4307614072921911
DHR,BA,0.2218364050359498
DIS,BA,0.44466856096096374
DOW,BA,0.43489795280036275
DUK,BA,0.20399101103537934
EMR,BA,0.4514320113486997
F,BA,0.48274221389088545
FDX,BA,0.40582271778105855
GD,BA,0.4356307435975893
GE,BA,0.5284613560067761
GILD,BA,0.16748880422069182
GM,BA,0.4914576401728969
GOOGL,BA,0.30995362638791035
GS,BA,0.475780452213716
HD,BA,0.3069840332857652
HON,BA,0.5062214110049674
IBM,BA,0.364144144169942
INTC,BA,0.3567722379655434
INTU,BA,0.2950282670051118
JNJ,BA,0.19353356454245257
JPM,BA,0.48547274063687357
KHC,BA,0.2103000999438565
KO,BA,0.308892310057142
LIN,BA,0.3723308024135577
LLY,BA,0.11987528220801946
LMT,BA,0.3144387335474208
LOW,BA,0.31505861618308934
MA,BA,0.40342500336268483
MCD,BA,0.343464532417729
MDLZ,BA,0.24309185422181157
MDT,BA,0.33341831181384796
MET,BA,0.5060339223147516
META,BA,0.305155487488007
MMM,BA,0.3400597743768667
MO,BA,0.28774665776131714
MRK,BA,0.14956437809011527
MS,BA,0.4559584392555788
MSFT,BA,0.2874492372391625
NEE,BA,0.24198640058035054
NFLX,BA,0.23155679460389425
NKE,BA,0.3634901798991026
NVDA,BA,0.2816499888597244
ORCL,BA,0.27386913071365926
PEP,BA,0.20922010097936022
PFE,BA,0.192529174086332
PG,BA,0.18294951374411889
PM,BA,0.29249871818336454
PYPL,BA,0.3069803662969735
QCOM,BA,0.34038223434275644
RTX,BA,0.5267245797886909
SBUX,BA,0.39569740557378985
SCHW,BA,0.42550428577557275
SO,BA,0.22050433324174504
SPG,BA,0.5176222405781437
T,BA,0.30054186524764004
TGT,BA,0.27505175505940527
TMO,BA,0.2006511874703076
TMUS,BA,0.24604338871259626
TSLA,BA,0.298445147615276
TXN,BA,0.37656147777260834
UNH,BA,0.22080931502269197
UNP,BA,0.36802811404456914
UPS,BA,0.31692669182780175
USB,BA,0.4504194925031091
V,BA,0.3684362475944881
VZ,BA,0.19203798317277906
WFC,BA,0.47233812022949895
WMT,BA,0.17098100523805804
XOM,BA,0.3578912885786697
AAPL,BAC,0.3017390197874306
ABBV,BAC,0.276200727120374
ABT,BAC,0.3036383562176905
ACN,BAC,0.42904754260981093
ADBE,BAC,0.2509136539020118
AIG,BAC,0.6814660409251057
AMD,BAC,0.25247436149954916
AMGN,BAC,0.27367621188677854
AMT,BAC,0.2813978236304521
AMZN,BAC,0.2563256719858735
AVGO,BAC,0.33285143756089236
AXP,BAC,0.7010324672938691
BA,BAC,0.473999524109965
BK,BAC,0.761998005084359
BKNG,BAC,0.4701723026237777
BLK,BAC,0.604742636256697
BMY,BAC,0.2688435575376004
BRK-B,BAC,0.6677667952076001
C,BAC,0.8245208002206972
CAT,BAC,0.5890552125341085
CHTR,BAC,0.2901287694405214
CL,BAC,0.23850830546462842
CMCSA,BAC,0.4367175251663596
COF,BAC,0.7486441834169497
COP,BAC,0.4805722528957134
COST,BAC,0.2536866216192023
CRM,BAC,0.29716309158753407
CSCO,BAC,0.4376504208427522
CVS,BAC,0.4215797908249408
CVX,BAC,0.5183816569274623
DE,BAC,0.5239656858279852
DHR,BAC,0.29662143991973866
DIS,BAC,0.5112706955582194
DOW,BAC,0.5766104893636582
DUK,BAC,0.29499118407695835
EMR,BAC,0.5982149230836868
F,BAC,0.5563052222319791
FDX,BAC,0.47214645372833564
GD,BAC,0.5019811352056864
GE,BAC,0.529029701981174
GILD,BAC,0.2504219078538399
GM,BAC,0.5843145362518358
GOOGL,BAC,0.3256254529065133
GS,BAC,0.7611431790971128
HD,BAC,0.4017295118584492
HON,BAC,0.57037955912114
IBM,BAC,0.49389526589376237
INTC,BAC,0.3612325291195642
INTU,BAC,0.34436721975760953
JNJ,BAC,0.2880956602107578
JPM,BAC,0.844448833431879
KHC,BAC,0.2864500135252783
KO,BAC,0.39631427165557886
LIN,BAC,0.4600240267949968
LLY,BAC,0.1543165893681063
LMT,BAC,0.31728364044717
LOW,BAC,0.41014629892657173
MA,BAC,0.45355984691274737
MCD,BAC,0.3669804031860694
MDLZ,BAC,0.32196240921445046
MDT,BAC,0.44338753501356126
MET,BAC,0.7677089295657213
META,BAC,0.2879510569986872
MMM,BAC,0.4980241736000432
MO,BAC,0.40146357531316973
MRK,BAC,0.23452409828854845
MS,BAC,0.7596444516794085
MSFT,BAC,0.29786474790058176
NEE,BAC,0.2616491884697844
NFLX,BAC,0.20155901154215067
NKE,BAC,0.4016619605191944
NVDA,BAC,0.2607992834906509
ORCL,BAC,0.3451803525208552
PEP,BAC,0.27012478674705187
PFE,BAC,0.2616661444710963
PG,BAC,0.26448869778217443
PM,BAC,0.40105881096476953
PYPL,BAC,0.3442922580402859
QCOM,BAC,0.358788726667453
RTX,BAC,0.5152336530565138
SBUX,BAC,0.4276864968785246
SCHW,BAC,0.6803793254954729
SO,BAC,0.3061532809738353
SPG,BAC,0.5498408999913018
T,BAC,0.46414501921500045
TGT,BAC,0.3924053724036087
TMO,BAC,0.27457448447588406
TMUS,BAC,0.30000809688316726
TSLA,BAC,0.24859194298409276
TXN,BAC,0.4135893550247431
UNH,BAC,0.31988769598876493
UNP,BAC,0.5180171568843955
UPS,BAC,0.4339483271091253
USB,BAC,0.7905221301194767
V,BAC,0.45813652194567456
VZ,BAC,0.35946539504158626
WFC,BAC,0.8134810571424099
WMT,BAC,0.2133302647301139
XOM,BAC,0.5027831265901307
AAPL,BK,0.29925593001304424
ABBV,BK,0.2876485050877771
ABT,BK,0.3203748381398507
ACN,BK,0.4525722123449271
ADBE,BK,0.2781566862803816
AIG,BK,0.6508357315435868
AMD,BK,0.25184857175734593
AMGN,BK,0.284572038555008
AMT,BK,0.2944911837669096
AMZN,BK,0.26159617748553626
AVGO,BK,0.3460403573326973
AXP,BK,0.6433228555615645
BA,BK,0.45522988850750845
BAC,BK,0.761998005084359
BKNG,BK,0.4532746396371332
BLK,BK,0.6113062535471209
BMY,BK,0.27242295070030614
BRK-B,BK,0.6494489670819015
C,BK,0.7099731091199659
CAT,BK,0.5796285131251695
CHTR,BK,0.30271166707786173
CL,BK,0.26083017731822333
CMCSA,BK,0.4129510798123274
COF,BK,0.6736254716833764
COP,BK,0.43353645530463714
COST,BK,0.26205308242684017
CRM,BK,0.3092117891030397
CSCO,BK,0.43818302586016905
CVS,BK,0.418560040045853
CVX,BK,0.4826400117478219
DE,BK,0.5078395146831903
DHR,BK,0.294642325325964
DIS,BK,0.4843283282923937
DOW,BK,0.5485781954164906
DUK,BK,0.3004556985148612
EMR,BK,0.5866895247491619
F,BK,0.5175694353972867
FDX,BK,0.4589941161187082
GD,BK,0.48680066768966984
GE,BK,0.5122499250486742
GILD,BK,0.26463864744857385
GM,BK,0.5411585222262615
GOOGL,BK,0.32212434090599723
GS,BK,0.6847841880554725
HD,BK,0.40359449579960344
HON,BK,0.5479226693219076
IBM,BK,0.4854754045097338
INTC,BK,0.3548424916767298
INTU,BK,0.3484123655276033
JNJ,BK,0.3035252356044118
JPM,BK,0.7305969619680389
KHC,BK,0.28909990184674633
KO,BK,0.4033206348473912
LIN,BK,0.4815102137484766
LLY,BK,0.1632292744904841
LMT,BK,0.32569777618120765
LOW,BK,0.40389374817515045
MA,BK,0.4516353569318974
MCD,BK,0.3747505286812679
MDLZ,BK,0.32531170038402446
MDT,BK,0.43168069650128443
MET,BK,0.7141972727927812
META,BK,0.2961709687293541
MMM,BK,0.49270912539490824
MO,BK,0.37447096951100023
MRK,BK,0.24982735467409797
MS,BK,0.6961043898419172
MSFT,BK,0.30330970078141417
NEE,BK,0.2767957387467666
NFLX,BK,0.20778991078910997
NKE,BK,0.4133638794534831
NVDA,BK,0.28197612326922256
ORCL,BK,0.3659388278855079
PEP,BK,0.28609272367469507
PFE,BK,0.2684073988824674
PG,BK,0.27119986976737964
PM,BK,0.4125519109229557
PYPL,BK,0.33021266773182806
QCOM,BK,0.35382824996867873
RTX,BK,0.503111167928375
SBUX,BK,0.4096306418101142
SCHW,BK,0.6659589293955019
SO,BK,0.2973564458179364
SPG,BK,0.5097447109875838
T,BK,0.436358219895514
TGT,BK,0.36030272709804884
TMO,BK,0.2901413492431709
TMUS,BK,0.29796236928232517
TSLA,BK,0.24607041412701655
TXN,BK,0.4090217590356655
UNH,BK,0.32750331071855354
UNP,BK,0.5086757124266882
UPS,BK,0.418778346601031
USB,BK,0.7243239333671511
V,BK,0.44875710260196766
VZ,BK,0.3447439581441103
WFC,BK,0.6783921982652484
WMT,BK,0.21687828142831223
XOM,BK,0.4639432972351679
AAPL,BKNG,0.38796385737540556
ABBV,BKNG,0.19561525540203234
ABT,BKNG,0.2510328853343417
ACN,BKNG,0.4370534975042924
ADBE,BKNG,0.3669816116359123
AIG,BKNG,0.457252235880334
AMD,BKNG,0.3617430351445111
AMGN,BKNG,0.22233508618985176
AMT,BKNG,0.2054648264320976
AMZN,BKNG,0.4066287546532652
AVGO,BKNG,0.4388360269388427
AXP,BKNG,0.5525417353779682
BA,BKNG,0.445222660906849
BAC,BKNG,0.4701723026237777
BK,BKNG,0.4532746396371332
BLK,BKNG,0.48188587327882537
BMY,BKNG,0.1912561185431413
BRK-B,BKNG,0.4606213885302191
C,BKNG,0.4736116554921418
CAT,BKNG,0.4633339007839542
CHTR,BKNG,0.2685753665330467
CL,BKNG,0.18448563666302012
CMCSA,BKNG,0.41573534201376294
COF,BKNG,0.48539935828295067
COP,BKNG,0.33201326600356634
COST,BKNG,0.2824056545414356
CRM,BKNG,0.4073766039760803
CSCO,BKNG,0.37456567521018447
CVS,BKNG,0.23750551750014215
CVX,BKNG,0.35992804283033136
DE,BKNG,0.36536647198842326
DHR,BKNG,0.2543266392867072
DIS,BKNG,0.5451560068060167
DOW,BKNG,0.422816526426748
DUK,BKNG,0.18412652588674527
EMR,BKNG,0.48450025670743374
F,BKNG,0.4181539952332492
FDX,BKNG,0.3838659428897404
GD,BKNG,0.3549121143733344
GE,BKNG,0.49163953217577316
GILD,BKNG,0.1782782591920928
GM,BKNG,0.4484607223664714
GOOGL,BKNG,0.4419605185827907
GS,BKNG,0.48106462249840753
HD,BKNG,0.3314830398555204
HON,BKNG,0.4572232709048448
IBM,BKNG,0.3612720009145267
INTC,BKNG,0.36543704753014733
INTU,BKNG,0.4575161515954863
JNJ,BKNG,0.16707277079947172
JPM,BKNG,0.48595366161032716
KHC,BKNG,0.1801583973031849
KO,BKNG,0.333227622254246
LIN,BKNG,0.46044345785161017
LLY,BKNG,0.15417907001346412
LMT,BKNG,0.21018132489629868
LOW,BKNG,0.3382105808565214
MA,BKNG,0.5325406769406787
MCD,BKNG,0.3422659514407061
MDLZ,BKNG,0.2698285144511866
MDT,BKNG,0.3805228294974887
MET,BKNG,0.46693312838174345
META,BKNG,0.40442668814878846
MMM,BKNG,0.3329962420754915
MO,BKNG,0.2926716706585281
MRK,BKNG,0.16316183357400518
MS,BKNG,0.4914786839266002
MSFT,BKNG,0.4043342593673551
NEE,BKNG,0.22269835673489044
NFLX,BKNG,0.3070081166155308
NKE,BKNG,0.4273554693720785
NVDA,BKNG,0.40731738486348995
ORCL,BKNG,0.3613366151502796
PEP,BKNG,0.2298912519184894
PFE,BKNG,0.16298796673534935
PG,BKNG,0.21340912761178385
PM,BKNG,0.29921397461485455
PYPL,BKNG,0.37370805525619794
QCOM,BKNG,0.41466144374702796
RTX,BKNG,0.38699676920701925
SBUX,BKNG,0.4831951499268626
SCHW,BKNG,0.4082616056746087
SO,BKNG,0.20234334040139101
SPG,BKNG,0.4550462886958457
T,BKNG,0.2800089282380067
TGT,BKNG,0.2711850478140042
TMO,BKNG,0.25420496530104986
TMUS,BKNG,0.30626080032271275
TSLA,BKNG,0.3116904203741985
TXN,BKNG,0.43833097750329336
UNH,BKNG,0.23844586588756977
UNP,BKNG,0.3959267481696153
UPS,BKNG,0.32015002927422964
USB,BKNG,0.4421591112979192
V,BKNG,0.49445445416082595
VZ,BKNG,0.17302080834432643
WFC,BKNG,0.4484977300974151
WMT,BKNG,0.18566232622922438
XOM,BKNG,0.33912870662990874
AAPL,BLK,0.4862264474079509
ABBV,BLK,0.29523326618412393
ABT,BLK,0.43632594555692433
ACN,BLK,0.5946372633802931
ADBE,BLK,0.4820701360379044
AIG,BLK,0.5113746118738832
AMD,BLK,0.407857217657299
AMGN,BLK,0.36078096831592454
AMT,BLK,0.421356013904546
AMZN,BLK,0.4380900102064328
AVGO,BLK,0.4957391688451878
AXP,BLK,0.5995259174551886
BA,BLK,0.43127175080522423
BAC,BLK,0.604742636256697
BK,BLK,0.6113062535471209
BKNG,BLK,0.48188587327882537
BMY,BLK,0.28099787611968974
BRK-B,BLK,0.6016622963525596
C,BLK,0.5796233212004345
CAT,BLK,0.5222768845459128
CHTR,BLK,0.37101380911403564
CL,BLK,0.31333579221819
CMCSA,BLK,0.4537029522717705
COF,BLK,0.5628992334882468
COP,BLK,0.33031829741111596
COST,BLK,0.4342257323354698
CRM,BLK,0.47848521760168594
CSCO,BLK,0.5133500266960672
CVS,BLK,0.3413611149024322
CVX,BLK,0.37790407710744667
DE,BLK,0.4835509259592052
DHR,BLK,0.4713263683777512
DIS,BLK,0.5214817977593533
DOW,BLK,0.4926112224332799
DUK,BLK,0.33258134640771886
EMR,BLK,0.5753129731775178
F,BLK,0.4869737705242974
FDX,BLK,0.49642986514993354
